"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"246",0,3.40739618404667,0.988,0.474,0,"6","CD74"
"247",0,3.17647280272675,0.97,0.511,0,"6","HLA-DRA"
"248",0,2.86016633721489,0.961,0.41,0,"6","C1QB"
"249",0,2.79302379044597,0.959,0.486,0,"6","FCGBP"
"250",0,2.75974803138282,0.936,0.519,0,"6","HLA-DRB1"
"251",0,2.74763616878333,0.961,0.48,0,"6","SPP1"
"252",0,2.55189609271749,0.927,0.403,0,"6","APOC1"
"253",0,2.53791194405648,0.933,0.434,0,"6","LAPTM5"
"254",0,2.50686181015313,0.908,0.452,0,"6","RGS1"
"255",0,2.49682714454912,0.908,0.39,0,"6","C3"
"256",0,2.42895628683668,0.903,0.426,0,"6","SGK1"
"257",0,2.27269254247304,0.891,0.493,0,"6","HLA-DPA1"
"258",0,2.2712069091983,0.954,0.496,0,"6","SRGN"
"259",0,2.21771542416534,0.892,0.375,0,"6","C1QA"
"260",0,2.14212660284441,0.92,0.548,0,"6","DUSP1"
"261",0,2.1072184089736,0.939,0.572,0,"6","SAT1"
"262",0,2.06873824725606,0.88,0.399,0,"6","TYROBP"
"263",0,2.03525380284663,0.881,0.354,0,"6","CCL3"
"264",0,1.96645837949647,0.831,0.625,0,"6","HLA-DPB1"
"265",0,1.85061096181279,0.96,0.76,0,"6","GPX1"
"266",0,1.8403972058125,0.992,0.901,0,"6","FTL"
"267",0,1.82956262886684,0.916,0.649,0,"6","CTSD"
"268",0,1.79014653341319,0.926,0.677,0,"6","CTSB"
"269",0,1.77106243629044,0.795,0.324,0,"6","FCER1G"
"270",0,1.76422268243035,0.875,0.52,0,"6","CYBA"
"271",0,1.75910257132464,0.865,0.513,0,"6","MSR1"
"272",0,1.75150070179814,0.825,0.406,0,"6","TREM2"
"273",0,1.72723120480113,0.837,0.455,0,"6","HLA-DQB1"
"274",0,1.71491548699715,0.794,0.328,0,"6","CCL4"
"275",0,1.7068958598078,0.827,0.6,0,"6","RNASET2"
"276",0,1.63718499973506,0.872,0.545,0,"6","TYMP"
"277",0,1.63515747422496,0.753,0.419,0,"6","MS4A7"
"278",0,1.61247835342585,0.824,0.43,0,"6","CSF1R"
"279",0,1.59642052349897,0.828,0.329,0,"6","C5AR1"
"280",0,1.57898102944917,0.81,0.455,0,"6","PADI2"
"281",0,1.5768240085553,0.829,0.387,0,"6","C1QC"
"282",0,1.55090682531932,0.815,0.461,0,"6","HLA-DMA"
"283",0,1.54670700349841,0.896,0.54,0,"6","OLFML3"
"284",0,1.54273283265857,0.778,0.262,0,"6","SLC11A1"
"285",0,1.51271723374232,0.804,0.479,0,"6","HLA-DMB"
"286",0,1.4941092884933,0.82,0.252,0,"6","ACSL1"
"287",0,1.48551081550905,0.846,0.482,0,"6","STAB1"
"288",0,1.46867303625482,0.841,0.45,0,"6","SLC16A3"
"289",0,1.46615213682516,0.799,0.376,0,"6","NR4A1"
"290",0,1.46490496836381,0.837,0.699,0,"6","NPC2"
"291",0,1.42213114158944,0.857,0.745,0,"6","CXCL16"
"292",0,1.35529847241325,0.964,0.645,0,"6","RHOB"
"293",0,1.32163403452488,0.855,0.482,0,"6","CXCR4"
"294",1.34478274091825e-286,1.48169623112674,0.747,0.44,2.68956548183651e-283,"6","ALOX5AP"
"295",6.20304130808734e-142,1.47663629348225,0.656,0.317,1.24060826161747e-138,"6","CD14"
"296",0,2.26500927540141,0.967,0.564,0,"7","PTTG1"
"297",0,2.18129774355417,0.92,0.605,0,"7","UBE2C"
"298",0,2.17104569661293,0.973,0.607,0,"7","BIRC5"
"299",0,1.81485057373648,0.959,0.657,0,"7","HMGB2"
"300",0,1.78923475807806,0.891,0.516,0,"7","TOP2A"
"301",0,1.76984033583258,0.959,0.694,0,"7","TUBA1C"
"302",0,1.73006300368236,0.843,0.419,0,"7","CCNB1"
"303",0,1.72638042740271,0.858,0.44,0,"7","CDC20"
"304",0,1.70584113149943,0.94,0.59,0,"7","NUSAP1"
"305",0,1.70061452301224,0.86,0.442,0,"7","CENPF"
"306",0,1.68100524834815,0.949,0.59,0,"7","UBE2S"
"307",0,1.64647170584683,0.96,0.644,0,"7","ARL6IP1"
"308",0,1.62667679470241,0.998,0.855,0,"7","TUBA1B"
"309",0,1.61327350599376,0.893,0.423,0,"7","FAM64A"
"310",0,1.53047818230103,0.858,0.548,0,"7","TPX2"
"311",0,1.49872964808745,0.988,0.801,0,"7","HMGN2"
"312",0,1.46896524821994,0.911,0.593,0,"7","PTTG3P"
"313",0,1.42763003582414,0.873,0.39,0,"7","KPNA2"
