"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.8","seurat_clusters"
"cell_2979","cell",547,415,0.36563071297989,"2","2"
"cell_2980","cell",544,438,0.183823529411765,"2","2"
"cell_2981","cell",546,425,0,"1","1"
"cell_2982","cell",543,367,0.368324125230203,"1","1"
"cell_2983","cell",543,364,0,"1","1"
"cell_2984","cell",545,453,0.18348623853211,"5","5"
"cell_2985","cell",543,540,0.552486187845304,"6","6"
"cell_2986","cell",541,420,0.184842883548983,"6","6"
"cell_2987","cell",542,383,0,"3","3"
"cell_2988","cell",541,471,0,"2","2"
"cell_2989","cell",542,409,0,"4","4"
"cell_2990","cell",541,431,0,"5","5"
"cell_2991","cell",541,406,0,"4","4"
"cell_2992","cell",540,374,0,"6","6"
"cell_2993","cell",539,381,0,"10","10"
"cell_2994","cell",539,423,0,"0","0"
"cell_2995","cell",539,345,0.185528756957328,"2","2"
"cell_2996","cell",539,376,0,"5","5"
"cell_2997","cell",537,447,0,"1","1"
"cell_2998","cell",538,417,0,"1","1"
"cell_2999","cell",535,403,0,"4","4"
"cell_3000","cell",538,388,0,"1","1"
"cell_3001","cell",536,440,0,"3","3"
"cell_3002","cell",536,414,0,"1","1"
"cell_3003","cell",534,438,0,"4","4"
"cell_3004","cell",534,411,0.187265917602996,"6","6"
"cell_3005","cell",533,410,0,"4","4"
"cell_3006","cell",533,347,0,"1","1"
"cell_3007","cell",532,388,0,"4","4"
"cell_3008","cell",531,405,0,"0","0"
"cell_3009","cell",532,405,0.18796992481203,"1","1"
"cell_3010","cell",530,368,0.188679245283019,"0","0"
"cell_3011","cell",531,413,0,"0","0"
"cell_3012","cell",531,375,0,"0","0"
"cell_3013","cell",530,378,0,"1","1"
"cell_3014","cell",530,347,0.188679245283019,"1","1"
"cell_3015","cell",529,384,0,"9","9"
"cell_3016","cell",530,430,0.188679245283019,"4","4"
"cell_3017","cell",528,390,0,"1","1"
"cell_3018","cell",527,360,0,"1","1"
"cell_3019","cell",526,435,0,"3","3"
"cell_3020","cell",526,347,0,"1","1"
"cell_3021","cell",523,422,0,"7","7"
"cell_3022","cell",524,404,0.190839694656489,"4","4"
"cell_3023","cell",524,391,0,"9","9"
"cell_3024","cell",522,364,0,"1","1"
"cell_3025","cell",518,398,0,"3","3"
"cell_3026","cell",521,385,0,"0","0"
"cell_3027","cell",521,386,0,"1","1"
"cell_3028","cell",521,417,0,"1","1"
"cell_3029","cell",521,424,0,"2","2"
"cell_3030","cell",519,401,0,"7","7"
"cell_3031","cell",520,410,0,"0","0"
"cell_3032","cell",518,419,0.193050193050193,"1","1"
"cell_3033","cell",519,368,0,"1","1"
"cell_3034","cell",519,404,0,"0","0"
"cell_3035","cell",519,445,0,"4","4"
"cell_3036","cell",516,392,0,"1","1"
"cell_3037","cell",517,356,0,"3","3"
"cell_3038","cell",517,353,0,"1","1"
"cell_3039","cell",517,338,0,"1","1"
"cell_3040","cell",516,402,0,"5","5"
"cell_3041","cell",513,374,0,"4","4"
"cell_3042","cell",516,367,0,"1","1"
"cell_3043","cell",515,396,0,"3","3"
"cell_3044","cell",514,390,0,"0","0"
"cell_3045","cell",513,441,0,"2","2"
"cell_3046","cell",514,413,0,"1","1"
"cell_3047","cell",513,387,0,"2","2"
"cell_3048","cell",514,405,0,"4","4"
"cell_3049","cell",513,372,0,"1","1"
"cell_3050","cell",509,395,0,"2","2"
"cell_3051","cell",512,400,0.5859375,"4","4"
"cell_3052","cell",509,426,0,"0","0"
"cell_3053","cell",511,391,0,"7","7"
"cell_3054","cell",511,383,0.978473581213307,"4","4"
"cell_3055","cell",508,418,0,"5","5"
"cell_3056","cell",510,366,0,"1","1"
"cell_3057","cell",510,299,0,"1","1"
"cell_3058","cell",508,415,0.196850393700787,"1","1"
"cell_3059","cell",509,402,0,"5","5"
"cell_3060","cell",509,369,0,"2","2"
"cell_3061","cell",509,363,0,"0","0"
"cell_3062","cell",508,340,0.196850393700787,"1","1"
"cell_3063","cell",507,363,0,"0","0"
"cell_3064","cell",507,372,0,"0","0"
"cell_3065","cell",507,351,0,"1","1"
"cell_3066","cell",506,376,0,"0","0"
"cell_3067","cell",505,398,0.198019801980198,"1","1"
"cell_3068","cell",504,375,0,"0","0"
"cell_3069","cell",505,369,0,"0","0"
"cell_3070","cell",503,390,0.99403578528827,"4","4"
"cell_3071","cell",504,393,0,"2","2"
"cell_3072","cell",503,343,0,"1","1"
"cell_3073","cell",504,348,0,"1","1"
"cell_3074","cell",501,422,0,"2","2"
"cell_3075","cell",501,401,0.399201596806387,"4","4"
"cell_3076","cell",503,358,0,"1","1"
"cell_3077","cell",503,360,0.198807157057654,"0","0"
"cell_3078","cell",501,409,0.199600798403194,"2","2"
"cell_3079","cell",502,385,0,"1","1"
"cell_3080","cell",501,360,0,"1","1"
"cell_3081","cell",501,347,0,"1","1"
"cell_3082","cell",499,410,0,"2","2"
"cell_3083","cell",502,370,0,"1","1"
"cell_3084","cell",501,386,0.199600798403194,"3","3"
