"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.8","seurat_clusters"
"cell_2825","cell",695,536,0.287769784172662,"0","0"
"cell_2826","cell",697,554,0.286944045911047,"1","1"
"cell_2827","cell",694,584,0,"0","0"
"cell_2828","cell",696,562,0.28735632183908,"1","1"
"cell_2829","cell",696,559,0.431034482758621,"0","0"
"cell_2830","cell",695,520,0,"3","3"
"cell_2831","cell",694,547,0,"2","2"
"cell_2832","cell",695,541,0.575539568345324,"2","2"
"cell_2833","cell",693,531,0,"0","0"
"cell_2834","cell",695,557,0.143884892086331,"0","0"
"cell_2835","cell",694,536,0.144092219020173,"1","1"
"cell_2836","cell",694,576,0.864553314121038,"1","1"
"cell_2837","cell",692,559,0,"5","5"
"cell_2838","cell",690,554,0,"0","0"
"cell_2839","cell",691,550,0.289435600578871,"8","8"
"cell_2840","cell",693,555,0.432900432900433,"2","2"
"cell_2841","cell",693,478,0.144300144300144,"3","3"
"cell_2842","cell",691,555,0.578871201157742,"2","2"
"cell_2843","cell",692,517,0,"1","1"
"cell_2844","cell",688,578,0.145348837209302,"2","2"
"cell_2845","cell",690,504,0.144927536231884,"6","6"
"cell_2846","cell",690,506,0.289855072463768,"3","3"
"cell_2847","cell",690,512,0.289855072463768,"3","3"
"cell_2848","cell",690,501,0,"3","3"
"cell_2849","cell",690,520,0.289855072463768,"2","2"
"cell_2850","cell",687,509,0.436681222707424,"2","2"
"cell_2851","cell",688,557,1.01744186046512,"0","0"
"cell_2852","cell",688,505,0.581395348837209,"1","1"
"cell_2853","cell",688,495,0.290697674418605,"3","3"
"cell_2854","cell",688,490,0.290697674418605,"3","3"
"cell_2855","cell",688,585,0,"5","5"
"cell_2856","cell",688,530,0,"0","0"
"cell_2857","cell",689,508,0.58055152394775,"0","0"
"cell_2858","cell",688,489,0.581395348837209,"3","3"
"cell_2859","cell",687,571,0,"4","4"
"cell_2860","cell",685,545,0,"7","7"
"cell_2861","cell",687,575,0.727802037845706,"0","0"
"cell_2862","cell",688,496,0.145348837209302,"3","3"
"cell_2863","cell",685,548,0.291970802919708,"0","0"
"cell_2864","cell",688,509,0.145348837209302,"1","1"
"cell_2865","cell",686,549,0,"0","0"
"cell_2866","cell",684,551,0.146198830409357,"2","2"
"cell_2867","cell",686,512,0.291545189504373,"0","0"
"cell_2868","cell",684,512,1.0233918128655,"6","6"
"cell_2869","cell",685,554,0.145985401459854,"0","0"
"cell_2870","cell",686,588,0,"4","4"
"cell_2871","cell",684,585,0.146198830409357,"4","4"
"cell_2872","cell",681,511,0.146842878120411,"3","3"
"cell_2873","cell",684,541,0.43859649122807,"0","0"
"cell_2874","cell",684,555,0.146198830409357,"1","1"
"cell_2875","cell",684,550,0.584795321637427,"0","0"
"cell_2876","cell",683,557,0,"0","0"
"cell_2877","cell",681,503,0.587371512481645,"0","0"
"cell_2878","cell",682,558,0.733137829912023,"2","2"
"cell_2879","cell",680,563,0.294117647058824,"2","2"
"cell_2880","cell",681,472,0.734214390602056,"3","3"
"cell_2881","cell",682,539,0.146627565982405,"0","0"
"cell_2882","cell",679,552,0.294550810014728,"2","2"
"cell_2883","cell",683,542,0.439238653001464,"2","2"
"cell_2884","cell",681,551,1.02790014684288,"2","2"
"cell_2885","cell",682,469,0.146627565982405,"3","3"
"cell_2886","cell",679,584,0.441826215022091,"1","1"
"cell_2887","cell",681,462,0,"3","3"
"cell_2888","cell",678,558,0.589970501474926,"0","0"
"cell_2889","cell",680,570,0.294117647058824,"1","1"
"cell_2890","cell",677,500,1.03397341211226,"3","3"
"cell_2891","cell",676,569,0.14792899408284,"2","2"
"cell_2892","cell",681,519,0,"0","0"
"cell_2893","cell",678,499,0.442477876106195,"3","3"
"cell_2894","cell",678,517,0.294985250737463,"3","3"
"cell_2895","cell",680,536,0.147058823529412,"0","0"
"cell_2896","cell",680,496,0.294117647058824,"1","1"
"cell_2897","cell",678,571,0.147492625368732,"5","5"
"cell_2898","cell",676,508,0.14792899408284,"3","3"
"cell_2899","cell",677,517,0.295420974889217,"1","1"
"cell_2900","cell",678,547,0.294985250737463,"0","0"
"cell_2901","cell",674,465,0.445103857566766,"3","3"
"cell_2902","cell",677,498,0.295420974889217,"3","3"
"cell_2903","cell",678,523,0.294985250737463,"1","1"
"cell_2904","cell",677,557,0,"1","1"
"cell_2905","cell",674,525,0.148367952522255,"6","6"
"cell_2906","cell",676,487,0.443786982248521,"3","3"
"cell_2907","cell",675,562,0.148148148148148,"1","1"
"cell_2908","cell",674,495,1.18694362017804,"0","0"
"cell_2909","cell",675,528,0,"3","3"
"cell_2910","cell",673,472,0.297176820208024,"3","3"
"cell_2911","cell",674,552,0,"5","5"
"cell_2912","cell",671,559,0.14903129657228,"1","1"
"cell_2913","cell",669,483,0.149476831091181,"3","3"
"cell_2914","cell",669,545,2.98953662182362,"5","5"
"cell_2915","cell",673,540,0,"0","0"
"cell_2916","cell",673,487,0,"3","3"
"cell_2917","cell",672,489,0.297619047619048,"0","0"
"cell_2918","cell",671,508,0.14903129657228,"3","3"
"cell_2919","cell",670,549,0,"1","1"
"cell_2920","cell",671,543,0.596125186289121,"0","0"
"cell_2921","cell",665,592,2.70676691729323,"1","1"
"cell_2922","cell",669,544,0.597907324364723,"0","0"
"cell_2923","cell",671,539,0,"1","1"
"cell_2924","cell",664,523,0.301204819277108,"3","3"
"cell_2925","cell",669,535,0,"2","2"
"cell_2926","cell",670,536,1.34328358208955,"1","1"
"cell_2927","cell",670,536,0.447761194029851,"2","2"
"cell_2928","cell",669,543,1.19581464872945,"0","0"
"cell_2929","cell",669,520,0.298953662182362,"6","6"
"cell_2930","cell",668,563,0.149700598802395,"5","5"
"cell_2931","cell",668,553,0.449101796407186,"0","0"
"cell_2932","cell",666,497,0,"3","3"
"cell_2933","cell",662,533,1.20845921450151,"7","7"
"cell_2934","cell",666,552,0.15015015015015,"1","1"
"cell_2935","cell",667,577,0,"0","0"
"cell_2936","cell",667,540,0.599700149925038,"4","4"
"cell_2937","cell",664,535,0.150602409638554,"0","0"
"cell_2938","cell",666,466,0,"3","3"
"cell_2939","cell",666,535,0.900900900900901,"2","2"
"cell_2940","cell",664,513,1.80722891566265,"3","3"
"cell_2941","cell",663,497,1.05580693815988,"3","3"
"cell_2942","cell",666,560,0.15015015015015,"1","1"
"cell_2943","cell",662,510,0,"0","0"
"cell_2944","cell",662,526,0.151057401812689,"1","1"
"cell_2945","cell",664,497,0.150602409638554,"3","3"
"cell_2946","cell",662,510,0.604229607250755,"2","2"
"cell_2947","cell",661,490,0,"0","0"
"cell_2948","cell",663,512,0.150829562594268,"0","0"
"cell_2949","cell",661,495,0.605143721633888,"6","6"
"cell_2950","cell",664,523,0.150602409638554,"0","0"
"cell_2951","cell",664,481,0.451807228915663,"3","3"
"cell_2952","cell",663,493,0,"6","6"
"cell_2953","cell",663,530,0.150829562594268,"1","1"
"cell_2954","cell",662,534,0.453172205438067,"1","1"
"cell_2955","cell",660,517,0.303030303030303,"2","2"
"cell_2956","cell",662,537,0.755287009063444,"2","2"
"cell_2957","cell",660,476,0.606060606060606,"3","3"
"cell_2958","cell",660,476,0.151515151515152,"3","3"
"cell_2959","cell",661,525,0.151285930408472,"0","0"
"cell_2960","cell",662,509,0.453172205438067,"7","7"
"cell_2961","cell",660,493,0.303030303030303,"6","6"
"cell_2962","cell",661,510,0,"0","0"
"cell_2963","cell",660,516,0.303030303030303,"2","2"
"cell_2964","cell",660,482,0.303030303030303,"0","0"
"cell_2965","cell",661,552,0.302571860816944,"1","1"
"cell_2966","cell",658,473,0,"3","3"
"cell_2967","cell",660,524,0.303030303030303,"4","4"
"cell_2968","cell",660,500,0.454545454545455,"8","8"
"cell_2969","cell",661,484,0.453857791225416,"3","3"
"cell_2970","cell",661,511,0.151285930408472,"4","4"
"cell_2971","cell",660,509,0,"1","1"
"cell_2972","cell",656,523,0,"1","1"
"cell_2973","cell",660,503,0.151515151515152,"1","1"
"cell_2974","cell",657,540,0.15220700152207,"4","4"
"cell_2975","cell",659,492,0,"3","3"
"cell_2976","cell",655,502,0,"8","8"
"cell_2977","cell",658,483,0.151975683890578,"6","6"
"cell_2978","cell",655,448,0.610687022900763,"3","3"
"cell_2979","cell",657,487,0.15220700152207,"3","3"
"cell_2980","cell",656,523,0.152439024390244,"0","0"
"cell_2981","cell",656,533,0.914634146341463,"1","1"
"cell_2982","cell",655,495,0.152671755725191,"3","3"
"cell_2983","cell",655,519,0.305343511450382,"0","0"
"cell_2984","cell",655,520,0.610687022900763,"0","0"
"cell_2985","cell",655,513,0.305343511450382,"0","0"
"cell_2986","cell",651,542,0.307219662058372,"2","2"
"cell_2987","cell",654,522,0,"2","2"
"cell_2988","cell",656,508,0.914634146341463,"4","4"
"cell_2989","cell",653,464,0,"3","3"
"cell_2990","cell",654,523,0.458715596330275,"0","0"
"cell_2991","cell",655,540,0.305343511450382,"0","0"
"cell_2992","cell",653,491,0.153139356814701,"3","3"
"cell_2993","cell",655,503,0.152671755725191,"1","1"
"cell_2994","cell",655,512,0.458015267175573,"3","3"
"cell_2995","cell",654,520,0.917431192660551,"2","2"
"cell_2996","cell",652,480,0.153374233128834,"3","3"
"cell_2997","cell",653,506,0.306278713629403,"2","2"
"cell_2998","cell",654,555,0.305810397553517,"4","4"
"cell_2999","cell",653,504,0.153139356814701,"0","0"
"cell_3000","cell",654,494,0.152905198776758,"3","3"
"cell_3001","cell",649,470,0,"5","5"
"cell_3002","cell",648,522,0.617283950617284,"2","2"
"cell_3003","cell",651,526,0.307219662058372,"2","2"
"cell_3004","cell",652,545,0.613496932515337,"5","5"
"cell_3005","cell",652,536,0.153374233128834,"1","1"
"cell_3006","cell",652,559,0,"5","5"
"cell_3007","cell",651,529,0.153609831029186,"2","2"
"cell_3008","cell",652,515,0.153374233128834,"0","0"
"cell_3009","cell",651,514,0.153609831029186,"1","1"
"cell_3010","cell",649,497,0,"3","3"
"cell_3011","cell",650,534,0,"1","1"
"cell_3012","cell",650,511,0.615384615384615,"2","2"
"cell_3013","cell",647,490,1.08191653786708,"2","2"
"cell_3014","cell",649,508,0,"0","0"
"cell_3015","cell",647,497,1.54559505409583,"2","2"
"cell_3016","cell",650,547,0,"0","0"
"cell_3017","cell",648,508,0.771604938271605,"2","2"
"cell_3018","cell",648,529,0.154320987654321,"0","0"
"cell_3019","cell",649,497,0.154083204930663,"1","1"
"cell_3020","cell",647,519,0.154559505409583,"2","2"
"cell_3021","cell",648,502,0,"3","3"
"cell_3022","cell",648,482,0.154320987654321,"6","6"
"cell_3023","cell",648,539,0,"0","0"
"cell_3024","cell",648,462,0,"0","0"
"cell_3025","cell",647,537,2.47295208655332,"1","1"
"cell_3026","cell",648,534,0,"0","0"
"cell_3027","cell",646,522,0.154798761609907,"0","0"
"cell_3028","cell",648,526,0.617283950617284,"0","0"
"cell_3029","cell",643,522,0.31104199066874,"0","0"
"cell_3030","cell",646,537,0.309597523219814,"2","2"
"cell_3031","cell",646,517,0,"8","8"
"cell_3032","cell",645,456,0.62015503875969,"3","3"
"cell_3033","cell",646,515,0,"0","0"
"cell_3034","cell",646,526,0.154798761609907,"2","2"
"cell_3035","cell",642,511,0,"2","2"
"cell_3036","cell",646,484,0.309597523219814,"1","1"
"cell_3037","cell",644,505,0.31055900621118,"1","1"
"cell_3038","cell",645,508,0.155038759689922,"8","8"
"cell_3039","cell",643,504,0.31104199066874,"4","4"
"cell_3040","cell",644,489,0.31055900621118,"3","3"
"cell_3041","cell",644,510,0.62111801242236,"1","1"
"cell_3042","cell",645,501,0.310077519379845,"1","1"
"cell_3043","cell",643,531,0.15552099533437,"3","3"
"cell_3044","cell",645,485,0.775193798449612,"0","0"
"cell_3045","cell",643,522,2.48833592534992,"2","2"
"cell_3046","cell",643,529,0.622083981337481,"4","4"
"cell_3047","cell",642,485,0,"1","1"
"cell_3048","cell",642,445,0,"6","6"
"cell_3049","cell",643,495,0.777604976671851,"2","2"
"cell_3050","cell",642,531,0.155763239875389,"4","4"
"cell_3051","cell",642,481,0.934579439252336,"0","0"
"cell_3052","cell",640,538,0.78125,"0","0"
"cell_3053","cell",641,519,0.15600624024961,"0","0"
"cell_3054","cell",639,422,0,"3","3"
"cell_3055","cell",641,497,0.15600624024961,"3","3"
"cell_3056","cell",641,535,0,"0","0"
"cell_3057","cell",639,513,1.25195618153365,"5","5"
"cell_3058","cell",639,479,0.312989045383412,"2","2"
"cell_3059","cell",639,466,0.312989045383412,"3","3"
"cell_3060","cell",640,511,0.3125,"1","1"
"cell_3061","cell",638,490,0,"0","0"
"cell_3062","cell",635,507,0,"2","2"
"cell_3063","cell",638,484,0.313479623824451,"3","3"
"cell_3064","cell",635,510,0.15748031496063,"5","5"
"cell_3065","cell",637,536,2.51177394034537,"1","1"
"cell_3066","cell",637,530,0.470957613814757,"0","0"
"cell_3067","cell",638,527,0.156739811912226,"2","2"
"cell_3068","cell",638,531,0.470219435736677,"5","5"
"cell_3069","cell",634,497,0.315457413249211,"2","2"
"cell_3070","cell",635,495,0.15748031496063,"0","0"
"cell_3071","cell",635,489,0.15748031496063,"3","3"
"cell_3072","cell",637,513,0.156985871271586,"3","3"
"cell_3073","cell",635,492,0,"5","5"
"cell_3074","cell",635,507,0.62992125984252,"1","1"
"cell_3075","cell",633,487,0,"2","2"
"cell_3076","cell",636,493,0.314465408805031,"0","0"
"cell_3077","cell",634,478,0,"3","3"
"cell_3078","cell",633,629,0.157977883096367,"2","2"
"cell_3079","cell",635,512,0.62992125984252,"0","0"
"cell_3080","cell",634,504,1.41955835962145,"1","1"
"cell_3081","cell",634,527,0.315457413249211,"4","4"
"cell_3082","cell",633,473,0.631911532385466,"3","3"
"cell_3083","cell",634,507,0,"1","1"
"cell_3084","cell",632,464,0.158227848101266,"6","6"
"cell_3085","cell",633,507,0.4739336492891,"0","0"
"cell_3086","cell",632,508,0.474683544303797,"5","5"
"cell_3087","cell",634,522,0.788643533123028,"1","1"
"cell_3088","cell",632,517,0.632911392405063,"4","4"
"cell_3089","cell",633,505,0.157977883096367,"2","2"
"cell_3090","cell",631,495,0.158478605388273,"8","8"
"cell_3091","cell",633,540,0,"0","0"
"cell_3092","cell",633,521,0.157977883096367,"1","1"
"cell_3093","cell",629,459,0.794912559618442,"4","4"
"cell_3094","cell",630,471,0,"6","6"
"cell_3095","cell",630,516,0.158730158730159,"5","5"
"cell_3096","cell",629,484,0.476947535771065,"2","2"
"cell_3097","cell",629,554,1.27186009538951,"4","4"
"cell_3098","cell",630,515,1.11111111111111,"0","0"
"cell_3099","cell",630,519,0.634920634920635,"0","0"
"cell_3100","cell",631,531,0.316957210776545,"0","0"
"cell_3101","cell",630,498,0.158730158730159,"0","0"
"cell_3102","cell",629,542,0.158982511923688,"1","1"
"cell_3103","cell",627,532,0.956937799043062,"1","1"
"cell_3104","cell",628,492,0,"2","2"
"cell_3105","cell",627,515,0.159489633173844,"0","0"
"cell_3106","cell",628,517,1.59235668789809,"2","2"
"cell_3107","cell",625,530,0.48,"0","0"
"cell_3108","cell",625,498,0.32,"5","5"
"cell_3109","cell",627,466,0,"3","3"
"cell_3110","cell",625,518,0.16,"0","0"
"cell_3111","cell",626,495,0.159744408945687,"0","0"
"cell_3112","cell",626,524,0,"0","0"
"cell_3113","cell",626,498,0.479233226837061,"0","0"
"cell_3114","cell",627,478,0.318979266347687,"2","2"
"cell_3115","cell",627,505,0.637958532695375,"1","1"
"cell_3116","cell",627,452,0.318979266347687,"3","3"
"cell_3117","cell",626,510,0.159744408945687,"0","0"
"cell_3118","cell",624,503,0.16025641025641,"5","5"
"cell_3119","cell",624,532,0.480769230769231,"5","5"
"cell_3120","cell",624,515,0.16025641025641,"0","0"
"cell_3121","cell",623,514,1.76565008025682,"2","2"
"cell_3122","cell",625,504,0.32,"0","0"
"cell_3123","cell",623,515,0.160513643659711,"0","0"
"cell_3124","cell",625,488,0.16,"1","1"
"cell_3125","cell",625,457,0.64,"3","3"
"cell_3126","cell",624,476,0.801282051282051,"0","0"
"cell_3127","cell",625,510,0,"5","5"
"cell_3128","cell",623,460,0,"3","3"
"cell_3129","cell",624,486,0,"3","3"
"cell_3130","cell",619,511,0.161550888529887,"5","5"
"cell_3131","cell",621,512,0.161030595813205,"5","5"
"cell_3132","cell",620,509,0,"2","2"
"cell_3133","cell",622,474,0.482315112540193,"2","2"
"cell_3134","cell",614,497,2.76872964169381,"0","0"
"cell_3135","cell",623,464,0,"1","1"
"cell_3136","cell",620,474,0.483870967741935,"3","3"
"cell_3137","cell",620,503,0.161290322580645,"5","5"
"cell_3138","cell",621,504,0,"5","5"
"cell_3139","cell",618,436,0.161812297734628,"6","6"
"cell_3140","cell",619,451,0,"3","3"
"cell_3141","cell",619,479,0.161550888529887,"3","3"
"cell_3142","cell",618,540,0.809061488673139,"1","1"
"cell_3143","cell",620,475,0.645161290322581,"0","0"
"cell_3144","cell",619,471,0,"0","0"
"cell_3145","cell",620,441,0,"0","0"
"cell_3146","cell",619,511,0,"0","0"
"cell_3147","cell",618,454,0,"3","3"
"cell_3148","cell",618,433,0,"3","3"
"cell_3149","cell",620,439,0.645161290322581,"0","0"
"cell_3150","cell",620,483,0.32258064516129,"5","5"
"cell_3151","cell",616,466,0.649350649350649,"1","1"
"cell_3152","cell",614,484,0,"3","3"
"cell_3153","cell",620,481,0,"7","7"
"cell_3154","cell",617,514,0.324149108589951,"0","0"
"cell_3155","cell",617,507,0,"5","5"
"cell_3156","cell",619,521,0.161550888529887,"1","1"
"cell_3157","cell",619,512,0,"5","5"
"cell_3158","cell",617,483,0.486223662884927,"3","3"
"cell_3159","cell",618,457,0.161812297734628,"3","3"
"cell_3160","cell",619,449,0.161550888529887,"3","3"
"cell_3161","cell",616,477,0.324675324675325,"6","6"
"cell_3162","cell",617,515,0.324149108589951,"1","1"
"cell_3163","cell",619,491,0.807754442649435,"4","4"
"cell_3164","cell",618,453,0.647249190938511,"1","1"
"cell_3165","cell",617,470,0.324149108589951,"3","3"
"cell_3166","cell",619,476,0,"8","8"
"cell_3167","cell",616,505,0,"4","4"
"cell_3168","cell",616,484,0,"3","3"
"cell_3169","cell",617,498,0.162074554294976,"6","6"
"cell_3170","cell",615,469,0.32520325203252,"0","0"
"cell_3171","cell",613,501,0.489396411092985,"1","1"
"cell_3172","cell",616,506,0.162337662337662,"2","2"
"cell_3173","cell",615,507,0.48780487804878,"2","2"
"cell_3174","cell",617,495,0.162074554294976,"6","6"
"cell_3175","cell",614,501,0.325732899022801,"2","2"
"cell_3176","cell",616,518,0.162337662337662,"5","5"
"cell_3177","cell",616,476,0,"0","0"
"cell_3178","cell",613,480,1.95758564437194,"2","2"
"cell_3179","cell",616,510,0.487012987012987,"1","1"
"cell_3180","cell",613,512,0.815660685154975,"0","0"
"cell_3181","cell",616,511,0.487012987012987,"0","0"
"cell_3182","cell",615,510,0.32520325203252,"0","0"
"cell_3183","cell",614,525,0.651465798045603,"0","0"
"cell_3184","cell",612,473,0.980392156862745,"3","3"
"cell_3185","cell",613,461,0.489396411092985,"4","4"
"cell_3186","cell",613,514,0.163132137030995,"4","4"
"cell_3187","cell",614,493,0.651465798045603,"0","0"
"cell_3188","cell",610,484,0.327868852459016,"0","0"
"cell_3189","cell",613,493,0.163132137030995,"0","0"
"cell_3190","cell",612,436,0.163398692810458,"6","6"
"cell_3191","cell",612,465,1.30718954248366,"2","2"
"cell_3192","cell",610,493,0.163934426229508,"5","5"
"cell_3193","cell",611,525,0.16366612111293,"5","5"
"cell_3194","cell",606,510,0.66006600660066,"2","2"
"cell_3195","cell",609,490,0.164203612479475,"0","0"
"cell_3196","cell",607,518,0,"2","2"
"cell_3197","cell",609,477,0.164203612479475,"3","3"
"cell_3198","cell",608,485,0.328947368421053,"0","0"
"cell_3199","cell",608,508,0.164473684210526,"0","0"
"cell_3200","cell",609,481,0.164203612479475,"0","0"
"cell_3201","cell",605,483,0.330578512396694,"5","5"
"cell_3202","cell",607,488,0.329489291598023,"2","2"
"cell_3203","cell",608,474,0.822368421052632,"6","6"
"cell_3204","cell",605,477,0.165289256198347,"2","2"
"cell_3205","cell",606,505,0,"2","2"
"cell_3206","cell",608,520,0.164473684210526,"1","1"
"cell_3207","cell",605,481,0.165289256198347,"0","0"
"cell_3208","cell",607,526,0.164744645799012,"5","5"
"cell_3209","cell",604,512,0.993377483443709,"4","4"
"cell_3210","cell",606,526,0.33003300330033,"2","2"
"cell_3211","cell",606,458,0.165016501650165,"7","7"
"cell_3212","cell",607,485,0.164744645799012,"0","0"
"cell_3213","cell",606,501,0.165016501650165,"0","0"
"cell_3214","cell",607,418,0.164744645799012,"0","0"
"cell_3215","cell",605,475,0.165289256198347,"0","0"
"cell_3216","cell",603,462,0.33167495854063,"3","3"
"cell_3217","cell",604,434,0.496688741721854,"3","3"
"cell_3218","cell",605,463,0.165289256198347,"0","0"
"cell_3219","cell",603,450,0.165837479270315,"3","3"
"cell_3220","cell",605,455,0,"3","3"
"cell_3221","cell",601,470,0.499168053244592,"2","2"
"cell_3222","cell",601,506,0.332778702163062,"6","6"
"cell_3223","cell",603,462,0.33167495854063,"0","0"
"cell_3224","cell",604,517,0.496688741721854,"2","2"
"cell_3225","cell",603,467,0.829187396351575,"2","2"
"cell_3226","cell",599,481,0.1669449081803,"0","0"
"cell_3227","cell",602,493,0,"0","0"
"cell_3228","cell",603,453,0.497512437810945,"2","2"
"cell_3229","cell",603,510,0.33167495854063,"2","2"
"cell_3230","cell",602,504,0,"0","0"
"cell_3231","cell",602,516,0.332225913621262,"5","5"
"cell_3232","cell",601,506,0.166389351081531,"5","5"
"cell_3233","cell",601,449,0.166389351081531,"6","6"
"cell_3234","cell",600,481,1.16666666666667,"2","2"
"cell_3235","cell",599,480,0.834724540901502,"3","3"
"cell_3236","cell",598,476,0.167224080267559,"0","0"
"cell_3237","cell",600,433,0.166666666666667,"3","3"
"cell_3238","cell",599,483,0.333889816360601,"0","0"
"cell_3239","cell",598,473,0.167224080267559,"1","1"
"cell_3240","cell",597,496,0.16750418760469,"2","2"
"cell_3241","cell",600,462,0.166666666666667,"0","0"
"cell_3242","cell",599,402,0,"0","0"
"cell_3243","cell",597,488,0.16750418760469,"5","5"
"cell_3244","cell",598,470,0.501672240802676,"2","2"
"cell_3245","cell",596,490,0.167785234899329,"0","0"
"cell_3246","cell",596,502,2.18120805369128,"1","1"
"cell_3247","cell",597,467,0.33500837520938,"0","0"
"cell_3248","cell",597,508,0.33500837520938,"5","5"
"cell_3249","cell",596,460,0,"0","0"
"cell_3250","cell",597,513,0,"5","5"
"cell_3251","cell",595,491,0,"1","1"
"cell_3252","cell",592,463,0.168918918918919,"3","3"
"cell_3253","cell",596,497,0,"1","1"
"cell_3254","cell",596,444,0.335570469798658,"3","3"
"cell_3255","cell",596,468,0.838926174496644,"1","1"
"cell_3256","cell",595,469,0.840336134453782,"0","0"
"cell_3257","cell",595,449,0.168067226890756,"1","1"
"cell_3258","cell",593,454,0.168634064080944,"0","0"
"cell_3259","cell",594,486,0,"0","0"
"cell_3260","cell",594,499,0.673400673400673,"6","6"
"cell_3261","cell",594,494,0.841750841750842,"2","2"
"cell_3262","cell",592,461,0,"5","5"
"cell_3263","cell",587,471,1.0221465076661,"0","0"
"cell_3264","cell",592,443,0,"3","3"
"cell_3265","cell",592,468,0.168918918918919,"8","8"
"cell_3266","cell",593,490,0.674536256323777,"1","1"
"cell_3267","cell",591,502,0,"1","1"
"cell_3268","cell",591,487,0,"2","2"
"cell_3269","cell",592,477,0.506756756756757,"2","2"
"cell_3270","cell",592,487,0.168918918918919,"1","1"
"cell_3271","cell",592,482,0.168918918918919,"1","1"
"cell_3272","cell",593,489,0.168634064080944,"0","0"
"cell_3273","cell",593,469,1.34907251264755,"7","7"
"cell_3274","cell",591,499,0.338409475465313,"1","1"
"cell_3275","cell",591,467,0,"0","0"
"cell_3276","cell",591,432,0,"3","3"
"cell_3277","cell",591,428,0.169204737732657,"0","0"
"cell_3278","cell",591,447,0.169204737732657,"8","8"
"cell_3279","cell",591,472,0.169204737732657,"0","0"
"cell_3280","cell",591,465,0,"1","1"
"cell_3281","cell",590,467,0.677966101694915,"6","6"
"cell_3282","cell",589,436,0,"3","3"
"cell_3283","cell",590,479,0.338983050847458,"2","2"
"cell_3284","cell",590,486,0.169491525423729,"0","0"
"cell_3285","cell",590,476,0.169491525423729,"3","3"
"cell_3286","cell",588,430,0.340136054421769,"4","4"
"cell_3287","cell",590,456,0.508474576271186,"0","0"
"cell_3288","cell",588,473,0.510204081632653,"0","0"
"cell_3289","cell",589,470,0.509337860780985,"0","0"
"cell_3290","cell",588,461,0.340136054421769,"0","0"
"cell_3291","cell",588,424,0.170068027210884,"3","3"
"cell_3292","cell",588,484,0.340136054421769,"4","4"
"cell_3293","cell",587,468,1.0221465076661,"0","0"
"cell_3294","cell",588,424,0.170068027210884,"3","3"
"cell_3295","cell",588,463,0,"5","5"
"cell_3296","cell",587,494,0.170357751277683,"0","0"
"cell_3297","cell",588,440,0.170068027210884,"3","3"
"cell_3298","cell",585,492,0.170940170940171,"0","0"
"cell_3299","cell",585,483,0.512820512820513,"0","0"
"cell_3300","cell",587,428,0,"3","3"
"cell_3301","cell",586,492,0,"0","0"
"cell_3302","cell",587,462,0,"0","0"
"cell_3303","cell",587,451,0.511073253833049,"2","2"
"cell_3304","cell",585,453,0.341880341880342,"7","7"
"cell_3305","cell",587,462,0.340715502555366,"8","8"
"cell_3306","cell",585,465,0.341880341880342,"2","2"
"cell_3307","cell",585,521,0.512820512820513,"5","5"
"cell_3308","cell",584,445,0,"3","3"
"cell_3309","cell",579,474,0.345423143350604,"0","0"
"cell_3310","cell",584,478,2.05479452054794,"2","2"
"cell_3311","cell",584,481,0.342465753424658,"0","0"
"cell_3312","cell",585,448,0,"3","3"
"cell_3313","cell",583,579,0.343053173241852,"3","3"
"cell_3314","cell",584,476,0.856164383561644,"1","1"
"cell_3315","cell",583,491,0,"1","1"
"cell_3316","cell",583,425,0,"0","0"
"cell_3317","cell",582,466,0.343642611683849,"0","0"
"cell_3318","cell",581,466,0.172117039586919,"2","2"
"cell_3319","cell",583,468,0.686106346483705,"5","5"
"cell_3320","cell",581,479,0,"0","0"
"cell_3321","cell",581,479,0.344234079173838,"1","1"
"cell_3322","cell",580,474,0.344827586206897,"1","1"
"cell_3323","cell",580,427,0.517241379310345,"3","3"
"cell_3324","cell",579,443,0.172711571675302,"5","5"
"cell_3325","cell",580,447,0.172413793103448,"0","0"
"cell_3326","cell",581,483,0.860585197934595,"0","0"
"cell_3327","cell",579,449,0.172711571675302,"3","3"
"cell_3328","cell",579,473,0,"0","0"
"cell_3329","cell",581,442,0,"3","3"
"cell_3330","cell",579,458,0.345423143350604,"5","5"
"cell_3331","cell",580,465,0.172413793103448,"0","0"
"cell_3332","cell",580,442,0.689655172413793,"0","0"
"cell_3333","cell",579,464,0.172711571675302,"0","0"
"cell_3334","cell",580,496,0.344827586206897,"0","0"
"cell_3335","cell",580,486,0.517241379310345,"0","0"
"cell_3336","cell",579,427,0,"3","3"
"cell_3337","cell",579,450,0.172711571675302,"1","1"
"cell_3338","cell",579,473,0.172711571675302,"1","1"
"cell_3339","cell",577,488,0,"0","0"
"cell_3340","cell",579,482,0.172711571675302,"1","1"
"cell_3341","cell",577,465,1.03986135181976,"2","2"
"cell_3342","cell",576,433,0,"3","3"
"cell_3343","cell",577,467,0.346620450606586,"2","2"
"cell_3344","cell",576,466,0,"0","0"
"cell_3345","cell",577,472,0.173310225303293,"3","3"
"cell_3346","cell",577,469,0.346620450606586,"2","2"
"cell_3347","cell",575,503,0,"5","5"
"cell_3348","cell",576,474,0.173611111111111,"4","4"
"cell_3349","cell",577,407,0.346620450606586,"6","6"
